,image,black,blue,brown,green,red,white,dress,shirt,pants,shorts,shoes
1729,./clothes_dataset\black_shirt\9aed20c51493bb39235e9b820d3825b6768a6c29.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1730,./clothes_dataset\black_dress\ae765e31ce454a62a923c31d5933a30387ff553e.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1731,./clothes_dataset\black_pants\2f40e4fad5e140ea10aa6004dd41ed20ea778acc.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1732,./clothes_dataset\black_dress\e1d16d728aae51aca2db834ca9b2c2e821ea4c05.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1733,./clothes_dataset\black_shoes\5da63806edb908595f1fd7b822bab5e6057e1262.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1734,./clothes_dataset\black_shirt\382486350f3f1373ae9e8dcd2dc26c17bc61f7ff.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1735,./clothes_dataset\blue_dress\ddfe19526954ef2a8659d89f7a997e72f16e311d.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1736,./clothes_dataset\white_shorts\77f3de0932938ece525cc79317a1d0fb849e9c51.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1737,./clothes_dataset\blue_shirt\73e97bc6caf58175e0f6aa04ec29e878a94a93c5.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1738,./clothes_dataset\black_shorts\5366a87d3840ff8b22bbbf94b26760bd4a07729e.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1739,./clothes_dataset\red_dress\e417e3f525080c2a54ebf0b35e56dea74d99c9eb.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1740,./clothes_dataset\red_dress\c5ed922245175650aeef7903e747668f854080b3.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1741,./clothes_dataset\black_shoes\a221e209dd660254fb93fc7305204e49a30c8395.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1742,./clothes_dataset\green_shirt\57f459de730c1e5585982df9a9a0216fde721479.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1743,./clothes_dataset\brown_pants\0fe32f25929e01a85ed1d720bef98aff217f0e30.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1744,./clothes_dataset\red_shoes\0a467f9f29da199d659bf463094c38defff7684c.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1745,./clothes_dataset\green_shorts\adf99580ae1099fd1c3860ee61bc6a64961bd487.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1746,./clothes_dataset\black_shirt\ed1a04307c990045798f79dcee37b78949fb6ad2.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1747,./clothes_dataset\black_shorts\28f96d9948e638e366e367deaa61c981185fb977.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1748,./clothes_dataset\brown_shoes\dd940fe35d3531ed63fe4d4f3b8455d3d8ad7590.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1749,./clothes_dataset\blue_shorts\a3ab06b7f60cc511ca116895c584e22956706e42.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1750,./clothes_dataset\black_shoes\66c60d8e09f57a8e7c47cdb655e0d31ea36a4943.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1751,./clothes_dataset\red_dress\8577d1bdc847584e9e7c48bafba8ba9ccf8a6266.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1752,./clothes_dataset\white_pants\daa78214989a7f25ba867bd34bea59b0c802fe63.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1753,./clothes_dataset\blue_shoes\6abd0fedbabb127e8b29faac46ca4b111a012ed8.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1754,./clothes_dataset\white_dress\459b307b45f1ce3b7ad710ead3f8e1cd6010712c.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1755,./clothes_dataset\blue_shirt\97493f451cb990c12f7df5f20a8be7bcb91d2763.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1756,./clothes_dataset\black_shorts\342516a7c1d7478b516c2b5ee8506a8598b6fb16.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1757,./clothes_dataset\black_shorts\b09a2385fe2e294047dee6e73bec0a60620b5681.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1758,./clothes_dataset\blue_shirt\4041f765a2ec8d27c34b08069bb80f27df552e74.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1759,./clothes_dataset\black_shirt\ef9a0e1c9a0d8adbf47f60f5010757f1b74f729c.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1760,./clothes_dataset\black_shoes\6359ec21295d07b43d79ea0a1cdb2568997eb709.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1761,./clothes_dataset\blue_shoes\00dd08a6302b97d3c91cf99c3348440a26f73f71.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1762,./clothes_dataset\brown_pants\6f2f65ca1790f3ab288a29e215ffacfe9953198d.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1763,./clothes_dataset\black_pants\6acb562fe60be0be20ac9e0f2fec017d46966ba3.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1764,./clothes_dataset\red_shoes\357a29876f38e965f632b35bf56a6f929f0d0c38.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1765,./clothes_dataset\white_shoes\56c818ca32f2a21cc01de24cff9d8c0fe7735429.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1766,./clothes_dataset\brown_shoes\b488fddd8132020cc9f879effe853249c5daef34.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1767,./clothes_dataset\blue_shirt\85bc0bbe406b914d3e40c6da27dffcdb15d6b3ba.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1768,./clothes_dataset\white_dress\4ba3adeb4d3a575557fb2a7da1f551fe0c7d658a.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1769,./clothes_dataset\blue_pants\fe0b1a8aa11bc59e4c89fcd5ed96c1c14665ee7f.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1770,./clothes_dataset\black_shirt\53136ca9d2c36b198d491c1b84d7cfdd63bedd18.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1771,./clothes_dataset\black_dress\ff0268d9d8cc1a61ef49cd70bf0db6d81f00ea36.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1772,./clothes_dataset\blue_dress\5731a7d429acbf53f3eb6523a649ef12954ce7b6.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1773,./clothes_dataset\black_shoes\12c64d6c629f7d355e37d56813e8145ec9cf99a9.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1774,./clothes_dataset\white_shoes\154bc5e48838e287022e138af0b071ac9d83ba2c.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1775,./clothes_dataset\green_shirt\4d07f52009ff4fba2906e3df64992f9281f3369b.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1776,./clothes_dataset\black_shirt\c3d540df9da01a2c5d08852c68b7ebfe97780f8e.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1777,./clothes_dataset\red_pants\dc88806d2b455f2b118d2cc9757e99c86d835495.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1778,./clothes_dataset\black_shoes\96a911f3d25c2984e608896b870190cbc7fbff0d.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1779,./clothes_dataset\brown_shoes\f91409c31269514d1c4e276d7b38d8adffd7f16e.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1780,./clothes_dataset\black_dress\d5ecb93d8c6ecbd97901f696153b30a0ab098353.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1781,./clothes_dataset\green_shirt\ebf9b13bb00da55a3c6c4afe0bc1f537d05271f1.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1782,./clothes_dataset\brown_pants\9904726bc9ccdc829b111ec863a0034207e7dc10.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1783,./clothes_dataset\blue_pants\110a72db306e6ab43f98932b5ee090be8277c76f.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1784,./clothes_dataset\white_shoes\5e01546021e46ccbba1d2f9f75ecb7685ec347c3.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1785,./clothes_dataset\brown_pants\3bc9d57a6d07970060743318df86b7e2cceff8e3.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1786,./clothes_dataset\blue_shirt\b9f056291b1bd3eb2416581a2addc7bd14422dee.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1787,./clothes_dataset\brown_shoes\ce6ec74eb4dd1812ef1fe4877de24c12e2588372.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1788,./clothes_dataset\green_shoes\0023b4341a2246681a83cc1c1c8e6c8eacd9f11a.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1789,./clothes_dataset\blue_shoes\8c3a0ef222607b7339d4dc3beeef1472bcb5adbb.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1790,./clothes_dataset\blue_dress\9f0757f8f86c962f2e387d3adb8ebbd3ac89fe6f.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1791,./clothes_dataset\red_dress\ec53572105ed516e49c748bc4d614c6fef2780ce.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1792,./clothes_dataset\red_shoes\323ab2254459d1f9875e319c5ff8db176841a7d2.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1793,./clothes_dataset\brown_shoes\1e8d16815140d8381d6931e56c0f77dbe7800882.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1794,./clothes_dataset\white_pants\81eefe17d094646861d831e026351ade95719cc7.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1795,./clothes_dataset\white_shoes\9e949c2eaa5ca7e36b8f658579548a92a82f5db5.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1796,./clothes_dataset\black_shorts\3c358647054239ca0d882fc92a60be4285895c02.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1797,./clothes_dataset\black_shirt\ac1553a19c4644425e2562d86535b999f2478388.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1798,./clothes_dataset\brown_shoes\2d202ed49ac15aeff75681b0d78c322c68852785.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1799,./clothes_dataset\red_dress\2ddcff8d97c0d8172d3ccb8e27b96731425f65bb.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1800,./clothes_dataset\blue_pants\b3c7ad0150e31733aa9b9313329913bf9164ef50.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1801,./clothes_dataset\green_shorts\7079c34abd5652d10ca8bf83c5611dfe89ad7dd0.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1802,./clothes_dataset\blue_pants\6f68c0f67a62557a636d4d725619b76e00c4b343.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1803,./clothes_dataset\green_pants\677cf008d4ff369aff2768b4945dc3ebf40d0d19.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1804,./clothes_dataset\brown_shoes\a486f244acf637c6317d68d2900004b46a1b6cf4.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1805,./clothes_dataset\white_dress\a6f38c3f17770211007aa870c10c6fc7ca6206ce.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1806,./clothes_dataset\blue_shorts\ab305f75100db26394f5a68d9d4a67ce2176bdcb.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1807,./clothes_dataset\black_dress\505ac435719a4199fa9481d493d621e0949a3e61.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1808,./clothes_dataset\green_shoes\32529e295222e468d222e5e9261c9bdfeb331c20.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1809,./clothes_dataset\red_shoes\e076621a84466edb2b912805de9876b9a3719c89.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1810,./clothes_dataset\blue_dress\eae7bafdef99bc0785557fede6570d84f152dc61.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1811,./clothes_dataset\white_shorts\7fdbc18deff6f7d5ad1f8c228061aa6bcecff535.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1812,./clothes_dataset\black_dress\d24b443a841a24bf3bed9b03672a65fc1ad62601.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1813,./clothes_dataset\black_pants\058cd5b2a746375e219b9c6d58f731b492473a78.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1814,./clothes_dataset\green_pants\8b3355325a5514de112651998a775ae27558b1c5.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1815,./clothes_dataset\black_dress\46398bcc58e787a564c4a28b15b332c877a02d68.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1816,./clothes_dataset\black_shirt\f649c9409fc8ee45c52b83773035b5bcc8a1a5e7.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1817,./clothes_dataset\white_pants\aa6767c7d924eede090c665482907d2bf24e5a3c.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1818,./clothes_dataset\blue_shoes\a8b712d902f5a431ae48b0efe38f82aa1df08c77.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1819,./clothes_dataset\green_shirt\2f8e38ce873daceb55063d0dd86350021026c1a6.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1820,./clothes_dataset\white_shoes\ff4007146a7a56ca8d1ce2f1203796e671bcd75a.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1821,./clothes_dataset\black_shirt\81f3df64646cbe3ed2b153f937e32c23579c99d9.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1822,./clothes_dataset\white_pants\75aab0a54a8cffff2ab23a080187a34bf3bd1ad4.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1823,./clothes_dataset\white_shoes\975e269428fe194bde2217467d4f633fb4ac2a81.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1824,./clothes_dataset\brown_pants\16526d9f60132c744dd96b9d4ed6433b203d4455.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1825,./clothes_dataset\brown_shoes\8882566b93b605e5a8b2a9023aa0202555807aaa.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1826,./clothes_dataset\black_shirt\c5fa9cf13933b2191f61f0b1eef34c6b96cafa37.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1827,./clothes_dataset\black_shorts\d9c1ef94c1cf0ceda70f485993d1dded8c607dd1.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1828,./clothes_dataset\blue_shorts\daa7fab47d9dd24886e371898364d8420c99ef54.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1829,./clothes_dataset\black_shorts\7e4d6f009f56a824cf5e624af706ce42ceba11a0.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1830,./clothes_dataset\brown_pants\b14c77d1f1083341bd7f1b43add05975a36a8968.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1831,./clothes_dataset\green_shoes\b27fcdbf13a38348a22aff3106c950aef5459e39.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1832,./clothes_dataset\red_shoes\79dad714435af64c3031894b013424e60519d457.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1833,./clothes_dataset\red_dress\5e80d740092b40c752e9f71051986c2a09e7f1eb.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1834,./clothes_dataset\green_shoes\9f94840b25e649dbc07ac1f64e96925bf11c5c0a.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1835,./clothes_dataset\red_shoes\9a3bfaee5270eb1e98678b811f6447e98b2daf13.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1836,./clothes_dataset\black_dress\1117822336bdfd88807aec5180cc68f7412f3a9e.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1837,./clothes_dataset\black_shoes\d5c1e942b668c2ee0e6a189705b5de02d9501228.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1838,./clothes_dataset\white_shoes\962d2dc4ec4f9fe35da8d32465515cb9b46c7ab2.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1839,./clothes_dataset\red_shoes\41ef189aa0ef93d9d1a27d877fa7fb2156b80632.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1840,./clothes_dataset\green_shoes\e77308684e19a55cc90693e1b75e4704126b51bb.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1841,./clothes_dataset\green_shoes\9e53f98858187372f7374d23f56150f5ba817649.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1842,./clothes_dataset\blue_pants\cd5758c9e43b75f591411dcae853fe31ad6459bb.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1843,./clothes_dataset\blue_dress\f24332c83ae1ac3959261be1666fdd5c38aff0b7.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1844,./clothes_dataset\black_pants\a3fa93c2b0587530fad2a2a55a9c21e6109942c6.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1845,./clothes_dataset\brown_shoes\33a20d631a24cdd66b4a52d70029bd2037451a96.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1846,./clothes_dataset\green_shoes\b1b7785b911006d7e182f1c1c0e1f56e275d0547.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1847,./clothes_dataset\white_pants\92366a5e71bc5f6accf82d05749e900739217573.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1848,./clothes_dataset\green_shoes\0bff83e85613644c88f0d485910473190ab52ae1.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1849,./clothes_dataset\white_shoes\e8b4a5973de943eaba076ec2cbc35ead49f0e452.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1850,./clothes_dataset\brown_shorts\7d6f07610c51a1afdc576a858bd873c93948507c.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1851,./clothes_dataset\blue_dress\c525074faf446012ebd0cfa58b17e1efecc95273.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1852,./clothes_dataset\black_pants\ca523d140a3654faa9f9e86d5d4899570a335716.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1853,./clothes_dataset\blue_shirt\124156a3ffe95ff6cd747af89650175308901927.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1854,./clothes_dataset\black_shoes\3d771cea348edf1e58647e9b58a34df7fb967749.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1855,./clothes_dataset\black_shoes\e852c0bea21a1547910a1f82320eb6be94c85cfd.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1856,./clothes_dataset\green_shirt\6bc998de71963ef364ee6778e209cd8c7117a590.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1857,./clothes_dataset\blue_dress\d7aedd49d344181ce2a0ef2b078ea53cd36c4325.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1858,./clothes_dataset\brown_shoes\e2f8d9f18a1af7418874cec0147a3ae41d0254a6.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1859,./clothes_dataset\red_shoes\ff17fb8602c756a708c43db8bb5ecc588225ecc9.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1860,./clothes_dataset\blue_dress\075819a4bd3afa0ffdec1c00386775247e7de524.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1861,./clothes_dataset\blue_shoes\9d7404013ccf6e478b33ddc3c8d80e6130460d30.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1862,./clothes_dataset\black_shoes\330703662b65550e98cfa55e4fcd06ce78efadb2.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1863,./clothes_dataset\black_shoes\1cec130c73d4cd26146137b7cc3c626f6878cbb1.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1864,./clothes_dataset\blue_pants\107ab22242111bc3fbac2c60915891a75f68758b.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1865,./clothes_dataset\white_shoes\c22f9ce832c91530182507420f39aca81bb0b1eb.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1866,./clothes_dataset\brown_shoes\b6505611d8fcdd990a55d3228ac9e8e151456106.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1867,./clothes_dataset\blue_pants\dba827e1efe7c93af03842a08af5f79a9dd6f04a.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1868,./clothes_dataset\green_shoes\d30a66e23250aeed6b8b942fed9a2a5475855723.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1869,./clothes_dataset\blue_shirt\ab5775d2408a0f5f3e39797cade44a0141ddf502.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1870,./clothes_dataset\blue_shirt\154e136072dbdcb35d3c1bab2523d752dd9c9c9b.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1871,./clothes_dataset\white_dress\b8c2883cd3256ca676c4cf908457bfdf6d9a9764.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1872,./clothes_dataset\white_shoes\d4a324cc2101baa2589be059c79ec072dd661ca1.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1873,./clothes_dataset\red_shoes\8a90276875d4759b2e65c2ced16e9851d327ef40.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1874,./clothes_dataset\red_dress\8f97f82f0a440201c1750f29af2e28e69b8d75f5.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1875,./clothes_dataset\green_shirt\def541a5ab4151f6cfe536834ea4a466a9ee440b.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1876,./clothes_dataset\red_dress\921e5b129165bd98ca16d18aa8e2f551e856c162.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1877,./clothes_dataset\black_pants\be9dff064e8305a6319232e9572f085a151f5f9b.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1878,./clothes_dataset\white_shorts\a07dcb2eee0aad9a3765e8692cedc143621660e3.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
